trip_headsign	direction_id	trip_id
EDUCATION HILL	1	17958051
EDUCATION HILL	1	17958052
EDUCATION HILL	1	17958053
EDUCATION HILL	0	17958055
EDUCATION HILL	0	17958056
EDUCATION HILL	0	17958057
EDUCATION HILL	0	17958058
EDUCATION HILL	0	17958059
EDUCATION HILL	0	17958060
EDUCATION HILL	1	17958080
EDUCATION HILL	1	17958081
EDUCATION HILL	0	17958082
EDUCATION HILL	0	17958083
AVONDALE VIA REDMOND	0	17958192
AVONDALE VIA REDMOND	0	17958193
AVONDALE VIA REDMOND	0	17958194
AVONDALE VIA REDMOND	0	17958195
AVONDALE VIA REDMOND	0	17958196
KIRKLAND TC VIA REDMOND TC	1	17958197
KIRKLAND TC VIA REDMOND TC	1	17958198
KIRKLAND TC VIA REDMOND TC	1	17958199
KIRKLAND TC VIA REDMOND TC	1	17958200
KIRKLAND TC VIA REDMOND TC	1	17958201
KIRKLAND TC VIA REDMOND TC	1	17958202
KIRKLAND TC VIA REDMOND TC	1	17958203
KIRKLAND TC VIA REDMOND TC	1	17958204
KIRKLAND TC VIA REDMOND TC	1	17958205
AVONDALE VIA REDMOND	0	17958206
AVONDALE VIA REDMOND	0	17958207
AVONDALE VIA REDMOND	0	17958208
AVONDALE VIA REDMOND	0	17958209
AVONDALE VIA REDMOND	0	17958210
EDUCATION HILL	1	17958222
EDUCATION HILL	1	17958223
EDUCATION HILL	0	17958224
EDUCATION HILL	0	17958225
EDUCATION HILL	0	17958226
EDUCATION HILL	1	17958227
EDUCATION HILL	1	17958228
EDUCATION HILL	0	17958229
EDUCATION HILL	0	17958230
EDUCATION HILL	1	17958231
EDUCATION HILL	1	17958232
EDUCATION HILL	0	17958233
EDUCATION HILL	0	17958234
ISSAQUAH VIA BELLEVUE	0	17958244
ISSAQUAH VIA BELLEVUE	0	17958245
ISSAQUAH VIA BELLEVUE	0	17958246
ISSAQUAH VIA BELLEVUE	0	17958247
ISSAQUAH VIA BELLEVUE	0	17958248
ISSAQUAH VIA BELLEVUE	0	17958249
ISSAQUAH VIA BELLEVUE	0	17958250
ISSAQUAH VIA BELLEVUE	0	17958251
ISSAQUAH VIA BELLEVUE	0	17958252
ISSAQUAH VIA BELLEVUE	0	17958253
ISSAQUAH VIA BELLEVUE	0	17958254
ISSAQUAH VIA BELLEVUE	0	17958255
ISSAQUAH VIA BELLEVUE	0	17958256
ISSAQUAH VIA BELLEVUE	0	17958257
ISSAQUAH VIA BELLEVUE	0	17958258
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958259
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958260
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958261
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958262
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958263
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958264
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958265
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958266
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958267
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958268
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958269
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958270
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958271
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958272
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958273
EASTGATE P&R	0	17958309
EASTGATE P&R	0	17958310
ISSAQUAH	1	17958324
REDMOND TC	1	17958327
REDMOND TC	1	17958328
EDUCATION HILL	1	17958329
EDUCATION HILL	1	17958330
EDUCATION HILL	1	17958331
EDUCATION HILL	1	17958332
EDUCATION HILL	0	17958333
EASTGATE P&R	0	17958335
EASTGATE P&R	0	17958337
EASTGATE P&R	0	17958338
NORTH BEND	0	17958343
NORTH BEND	0	17958344
NORTH BEND	0	17958345
ISSAQUAH	1	17958346
ISSAQUAH	1	17958347
ISSAQUAH	1	17958348
NORTH BEND	0	17958349
NORTH BEND	0	17958350
ISSAQUAH	1	17958351
REDMOND TC	1	17958358
REDMOND TC	1	17958359
REDMOND TC	1	17958360
REDMOND TC	1	17958361
REDMOND TC	1	17958362
REDMOND TC	1	17958363
REDMOND TC	1	17958364
EDUCATION HILL	1	17958365
EDUCATION HILL	1	17958366
EDUCATION HILL	1	17958367
EDUCATION HILL	1	17958368
EDUCATION HILL	1	17958369
EDUCATION HILL	1	17958370
EDUCATION HILL	1	17958371
EDUCATION HILL	1	17958372
EDUCATION HILL	1	17958373
EDUCATION HILL	0	17958375
EDUCATION HILL	0	17958376
EDUCATION HILL	0	17958377
EDUCATION HILL	0	17958378
EASTGATE P&R	0	17958382
EASTGATE P&R	0	17958383
EASTGATE P&R	0	17958384
EASTGATE P&R	0	17958385
EASTGATE P&R	0	17958386
EASTGATE P&R	0	17958387
EASTGATE P&R	0	17958388
EASTGATE P&R	0	17958389
EASTGATE P&R	0	17958390
EASTGATE P&R	0	17958391
REDMOND TC	1	17958442
EDUCATION HILL	0	17958444
EASTGATE P&R	0	17958445
NORTH BEND	0	17958464
NORTH BEND	0	17958465
NORTH BEND	0	17958466
NORTH BEND	0	17958467
NORTH BEND	0	17958468
NORTH BEND	0	17958469
ISSAQUAH	1	17958470
ISSAQUAH	1	17958471
ISSAQUAH	1	17958472
ISSAQUAH	1	17958473
ISSAQUAH	1	17958477
ISSAQUAH	1	17958492
ISSAQUAH	1	17958493
FACTORIA VIA CROSSROADS	1	17958557
FACTORIA VIA CROSSROADS	1	17958558
FACTORIA VIA CROSSROADS	1	17958559
FACTORIA VIA CROSSROADS	1	17958560
FACTORIA VIA CROSSROADS	1	17958561
FACTORIA VIA CROSSROADS	1	17958562
FACTORIA VIA CROSSROADS	1	17958563
FACTORIA VIA CROSSROADS	1	17958564
FACTORIA VIA CROSSROADS	1	17958565
FACTORIA VIA CROSSROADS	1	17958566
FACTORIA VIA CROSSROADS	1	17958567
FACTORIA VIA CROSSROADS	1	17958568
FACTORIA VIA CROSSROADS	1	17958569
FACTORIA VIA CROSSROADS	1	17958570
FACTORIA VIA CROSSROADS	1	17958571
FACTORIA VIA CROSSROADS	1	17958572
FACTORIA VIA CROSSROADS	1	17958573
FACTORIA VIA CROSSROADS	1	17958574
FACTORIA VIA CROSSROADS	1	17958575
FACTORIA VIA CROSSROADS	1	17958576
FACTORIA VIA CROSSROADS	1	17958577
FACTORIA VIA CROSSROADS	1	17958578
FACTORIA VIA CROSSROADS	1	17958579
FACTORIA VIA CROSSROADS	1	17958580
FACTORIA VIA CROSSROADS	1	17958581
FACTORIA VIA CROSSROADS	1	17958582
FACTORIA VIA CROSSROADS	1	17958583
FACTORIA VIA CROSSROADS	1	17958584
FACTORIA VIA CROSSROADS	1	17958585
FACTORIA VIA CROSSROADS	1	17958587
FACTORIA VIA CROSSROADS	1	17958588
FACTORIA VIA CROSSROADS	1	17958589
KIRKLAND TC VIA REDMOND TC	1	17958591
KIRKLAND TC VIA REDMOND TC	1	17958592
KIRKLAND TC VIA REDMOND TC	1	17958593
KIRKLAND TC VIA REDMOND TC	1	17958594
KIRKLAND TC VIA REDMOND TC	1	17958595
KIRKLAND TC VIA REDMOND TC	1	17958596
KIRKLAND TC VIA REDMOND TC	1	17958597
KIRKLAND TC VIA REDMOND TC	1	17958598
KIRKLAND TC VIA REDMOND TC	1	17958599
KIRKLAND TC VIA REDMOND TC	1	17958600
KIRKLAND TC VIA REDMOND TC	1	17958601
KIRKLAND TC VIA REDMOND TC	1	17958602
KIRKLAND TC VIA REDMOND TC	1	17958603
KIRKLAND TC VIA REDMOND TC	1	17958604
KIRKLAND TC VIA REDMOND TC	1	17958605
KIRKLAND TC VIA REDMOND TC	1	17958606
KIRKLAND TC VIA REDMOND TC	1	17958607
KIRKLAND TC VIA REDMOND TC	1	17958608
KIRKLAND TC VIA REDMOND TC	1	17958609
KIRKLAND TC VIA REDMOND TC	1	17958610
KIRKLAND TC VIA REDMOND TC	1	17958611
KIRKLAND TC VIA REDMOND TC	1	17958612
KIRKLAND TC VIA REDMOND TC	1	17958613
KIRKLAND TC VIA REDMOND TC	1	17958614
KIRKLAND TC VIA REDMOND TC	1	17958615
KIRKLAND TC VIA REDMOND TC	1	17958616
KIRKLAND TC VIA REDMOND TC	1	17958617
KIRKLAND TC VIA REDMOND TC	1	17958618
KIRKLAND TC VIA REDMOND TC	1	17958619
KIRKLAND TC VIA REDMOND TC	1	17958620
KIRKLAND TC VIA REDMOND TC	1	17958621
KIRKLAND TC VIA REDMOND TC	1	17958622
KIRKLAND TC VIA REDMOND TC	1	17958623
KIRKLAND VIA TOTEM LAKE	1	17958624
KIRKLAND VIA TOTEM LAKE	1	17958625
KIRKLAND VIA TOTEM LAKE	1	17958626
KIRKLAND VIA TOTEM LAKE	1	17958627
KIRKLAND VIA TOTEM LAKE	1	17958628
KIRKLAND VIA TOTEM LAKE	1	17958629
WOODINVILLE VIA TOTEM LAKE	0	17958630
WOODINVILLE VIA TOTEM LAKE	0	17958631
WOODINVILLE VIA TOTEM LAKE	0	17958632
WOODINVILLE VIA TOTEM LAKE	0	17958633
WOODINVILLE VIA TOTEM LAKE	0	17958634
WOODINVILLE VIA TOTEM LAKE	0	17958635
KIRKLAND VIA TOTEM LAKE	1	17958648
KIRKLAND VIA TOTEM LAKE	1	17958649
KIRKLAND VIA TOTEM LAKE	1	17958650
WOODINVILLE VIA TOTEM LAKE	0	17958651
WOODINVILLE VIA TOTEM LAKE	0	17958652
WOODINVILLE VIA TOTEM LAKE	0	17958653
KIRKLAND VIA TOTEM LAKE	1	17958660
KIRKLAND VIA TOTEM LAKE	1	17958661
KIRKLAND VIA TOTEM LAKE	1	17958662
WOODINVILLE VIA TOTEM LAKE	0	17958663
WOODINVILLE VIA TOTEM LAKE	0	17958664
WOODINVILLE VIA TOTEM LAKE	0	17958665
AVONDALE VIA REDMOND	0	17958672
AVONDALE VIA REDMOND	0	17958673
AVONDALE VIA REDMOND	0	17958674
AVONDALE VIA REDMOND	0	17958675
AVONDALE VIA REDMOND	0	17958676
AVONDALE VIA REDMOND	0	17958677
AVONDALE VIA REDMOND	0	17958678
AVONDALE VIA REDMOND	0	17958679
AVONDALE VIA REDMOND	0	17958680
AVONDALE VIA REDMOND	0	17958681
AVONDALE VIA REDMOND	0	17958682
AVONDALE VIA REDMOND	0	17958683
AVONDALE VIA REDMOND	0	17958684
AVONDALE VIA REDMOND	0	17958685
AVONDALE VIA REDMOND	0	17958686
AVONDALE VIA REDMOND	0	17958687
AVONDALE VIA REDMOND	0	17958688
AVONDALE VIA REDMOND	0	17958689
AVONDALE VIA REDMOND	0	17958690
AVONDALE VIA REDMOND	0	17958691
AVONDALE VIA REDMOND	0	17958692
AVONDALE VIA REDMOND	0	17958693
AVONDALE VIA REDMOND	0	17958694
AVONDALE VIA REDMOND	0	17958695
AVONDALE VIA REDMOND	0	17958696
AVONDALE VIA REDMOND	0	17958697
AVONDALE VIA REDMOND	0	17958698
AVONDALE VIA REDMOND	0	17958699
AVONDALE VIA REDMOND	0	17958700
AVONDALE VIA REDMOND	0	17958701
AVONDALE VIA REDMOND	0	17958702
AVONDALE VIA REDMOND	0	17958703
AVONDALE VIA REDMOND	0	17958704
ISSAQUAH VIA BELLEVUE	0	17958763
ISSAQUAH VIA BELLEVUE	0	17958764
ISSAQUAH VIA BELLEVUE	0	17958765
ISSAQUAH VIA BELLEVUE	0	17958766
ISSAQUAH VIA BELLEVUE	0	17958767
ISSAQUAH VIA BELLEVUE	0	17958768
ISSAQUAH VIA BELLEVUE	0	17958769
ISSAQUAH VIA BELLEVUE	0	17958770
ISSAQUAH VIA BELLEVUE	0	17958771
ISSAQUAH VIA BELLEVUE	0	17958772
ISSAQUAH VIA BELLEVUE	0	17958773
ISSAQUAH VIA BELLEVUE	0	17958774
ISSAQUAH VIA BELLEVUE	0	17958775
ISSAQUAH VIA BELLEVUE	0	17958776
ISSAQUAH VIA BELLEVUE	0	17958777
ISSAQUAH VIA BELLEVUE	0	17958778
ISSAQUAH VIA BELLEVUE	0	17958779
ISSAQUAH VIA BELLEVUE	0	17958780
ISSAQUAH VIA BELLEVUE	0	17958781
ISSAQUAH VIA BELLEVUE	0	17958782
ISSAQUAH VIA BELLEVUE	0	17958783
ISSAQUAH VIA BELLEVUE	0	17958784
ISSAQUAH VIA BELLEVUE	0	17958785
ISSAQUAH VIA BELLEVUE	0	17958786
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958787
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958788
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958789
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958790
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958791
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958792
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958793
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958794
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958795
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958796
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958797
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958798
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958799
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958800
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958801
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958802
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958803
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958804
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958805
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958806
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958807
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958808
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958809
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958810
UNIVERSITY DISTRICT VIA BELLEVUE	1	17958811
ISSAQUAH VIA BELLEVUE	0	17958812
ISSAQUAH VIA BELLEVUE	0	17958813
FACTORIA VIA CROSSROADS	1	18002677
FACTORIA VIA CROSSROADS	1	18002678
FACTORIA VIA CROSSROADS	1	18002679
FACTORIA VIA CROSSROADS	1	18002680
FACTORIA VIA CROSSROADS	1	18002681
FACTORIA VIA CROSSROADS	1	18002682
FACTORIA VIA CROSSROADS	1	18002683
FACTORIA VIA CROSSROADS	1	18002684
FACTORIA VIA CROSSROADS	1	18002685
FACTORIA VIA CROSSROADS	1	18002686
FACTORIA VIA CROSSROADS	1	18002687
FACTORIA VIA CROSSROADS	1	18002688
FACTORIA VIA CROSSROADS	1	18002689
FACTORIA VIA CROSSROADS	1	18002690
FACTORIA VIA CROSSROADS	1	18002691
FACTORIA VIA CROSSROADS	1	18002692
FACTORIA VIA CROSSROADS	1	18002693
FACTORIA VIA CROSSROADS	1	18002694
FACTORIA VIA CROSSROADS	1	18002695
FACTORIA VIA CROSSROADS	1	18002696
FACTORIA VIA CROSSROADS	1	18002697
FACTORIA VIA CROSSROADS	1	18002698
FACTORIA VIA CROSSROADS	1	18002699
FACTORIA VIA CROSSROADS	1	18002700
FACTORIA VIA CROSSROADS	1	18002701
FACTORIA VIA CROSSROADS	1	18002702
FACTORIA VIA CROSSROADS	1	18002703
HIGHLINE CC VIA GEORGETOWN	0	18007891
HIGHLINE CC VIA GEORGETOWN	0	18007893
HIGHLINE CC VIA GEORGETOWN	0	18007895
HIGHLINE CC VIA GEORGETOWN	0	18007897
HIGHLINE CC VIA GEORGETOWN	0	18007899
HIGHLINE CC VIA GEORGETOWN	0	18007901
HIGHLINE CC VIA GEORGETOWN	0	18007903
HIGHLINE CC VIA GEORGETOWN	0	18007905
HIGHLINE CC VIA GEORGETOWN	0	18007907
HIGHLINE CC VIA GEORGETOWN	0	18007909
HIGHLINE CC VIA GEORGETOWN	0	18007911
HIGHLINE CC VIA GEORGETOWN	0	18007913
HIGHLINE CC VIA GEORGETOWN	0	18007915
HIGHLINE CC VIA GEORGETOWN	0	18007917
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007919
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007920
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007921
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007922
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007923
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007924
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007925
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007926
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007927
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007928
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007929
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007930
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007931
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007932
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007933
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007934
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007935
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007936
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007937
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007938
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007939
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007940
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007941
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007942
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007943
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18007944
DOWNTOWN SEATTLE	1	18007950
W MAGNOLIA VIA SEATTLE CENTER	0	18007951
W MAGNOLIA VIA SEATTLE CENTER	0	18007952
W MAGNOLIA VIA SEATTLE CENTER	0	18007953
W MAGNOLIA VIA SEATTLE CENTER	0	18007954
W MAGNOLIA VIA SEATTLE CENTER	0	18007955
W MAGNOLIA VIA SEATTLE CENTER	0	18007956
W MAGNOLIA VIA SEATTLE CENTER	0	18007957
W MAGNOLIA VIA SEATTLE CENTER	0	18007958
W MAGNOLIA VIA SEATTLE CENTER	0	18007959
W MAGNOLIA VIA SEATTLE CENTER	0	18007960
W MAGNOLIA VIA SEATTLE CENTER	0	18007961
W MAGNOLIA VIA SEATTLE CENTER	0	18007962
W MAGNOLIA VIA SEATTLE CENTER	0	18007963
W MAGNOLIA VIA SEATTLE CENTER	0	18007964
W MAGNOLIA VIA SEATTLE CENTER	0	18007965
W MAGNOLIA VIA SEATTLE CENTER	0	18007966
W MAGNOLIA VIA SEATTLE CENTER	0	18007967
W MAGNOLIA VIA SEATTLE CENTER	0	18007968
W MAGNOLIA VIA SEATTLE CENTER	0	18007969
W MAGNOLIA VIA SEATTLE CENTER	0	18007970
W MAGNOLIA VIA SEATTLE CENTER	0	18007971
W MAGNOLIA VIA SEATTLE CENTER	0	18007972
W MAGNOLIA VIA SEATTLE CENTER	0	18007973
W MAGNOLIA VIA SEATTLE CENTER	0	18007974
W MAGNOLIA VIA SEATTLE CENTER	0	18007975
W MAGNOLIA VIA SEATTLE CENTER	0	18007976
W MAGNOLIA VIA SEATTLE CENTER	0	18007977
W MAGNOLIA VIA SEATTLE CENTER	0	18007978
HIGHLINE CC VIA GEORGETOWN	0	18007981
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18007982
DOWNTOWN SEATTLE	1	18007983
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18007984
DOWNTOWN SEATTLE	1	18007985
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18007986
DOWNTOWN SEATTLE	1	18007987
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18007988
DOWNTOWN SEATTLE	1	18007989
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18007990
DOWNTOWN SEATTLE	1	18007991
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18007992
DOWNTOWN SEATTLE	1	18007993
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18007994
DOWNTOWN SEATTLE	1	18007995
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18007996
DOWNTOWN SEATTLE	1	18007997
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18007998
DOWNTOWN SEATTLE	1	18007999
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18008000
DOWNTOWN SEATTLE	1	18008001
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18008002
DOWNTOWN SEATTLE	1	18008003
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18008004
DOWNTOWN SEATTLE	1	18008005
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18008006
DOWNTOWN SEATTLE	1	18008007
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18008008
DOWNTOWN SEATTLE	1	18008009
DOWNTOWN SEATTLE VIA GEORGETOWN	1	18008222
OTHELLO STATION VIA SEWARD PARK	0	18008261
OTHELLO STATION VIA SEWARD PARK	0	18008262
OTHELLO STATION VIA SEWARD PARK	0	18008264
OTHELLO STATION VIA SEWARD PARK	0	18008265
OTHELLO STATION VIA SEWARD PARK	0	18008266
OTHELLO STATION VIA SEWARD PARK	0	18008268
OTHELLO STATION VIA SEWARD PARK	0	18008269
OTHELLO STATION VIA SEWARD PARK	0	18008271
OTHELLO STATION VIA SEWARD PARK	0	18008273
OTHELLO STATION VIA SEWARD PARK	0	18008274
OTHELLO STATION VIA SEWARD PARK	0	18008275
OTHELLO STATION VIA SEWARD PARK	0	18008276
OTHELLO STATION VIA SEWARD PARK	0	18008277
OTHELLO STATION VIA SEWARD PARK	0	18008279
OTHELLO STATION VIA SEWARD PARK	0	18008280
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18008282
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18008283
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18008284
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18008286
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18008287
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18008288
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18008290
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18008291
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18008292
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18008293
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18008295
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18008296
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18008297
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18008298
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18008299
DOWNTOWN SEATTLE VIA COLUMBIA CITY	1	18008300
OTHELLO STATION VIA SEWARD PARK	0	18008302
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18008304
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18008305
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18008307
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18008308
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18008310
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18008311
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18008312
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18008314
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18008315
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18008316
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18008318
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18008319
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18008320
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18008322
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18008323
DOWNTOWN SEATTLE VIA SEATTLE CENTER	1	18008324
E MAGNOLIA VIA SEATTLE CENTER	0	18008326
E MAGNOLIA VIA SEATTLE CENTER	0	18008327
E MAGNOLIA VIA SEATTLE CENTER	0	18008328
E MAGNOLIA VIA SEATTLE CENTER	0	18008330
E MAGNOLIA VIA SEATTLE CENTER	0	18008331
E MAGNOLIA VIA SEATTLE CENTER	0	18008332
E MAGNOLIA VIA SEATTLE CENTER	0	18008334
E MAGNOLIA VIA SEATTLE CENTER	0	18008335
E MAGNOLIA VIA SEATTLE CENTER	0	18008336
E MAGNOLIA VIA SEATTLE CENTER	0	18008338
E MAGNOLIA VIA SEATTLE CENTER	0	18008339
E MAGNOLIA VIA SEATTLE CENTER	0	18008340
E MAGNOLIA VIA SEATTLE CENTER	0	18008342
E MAGNOLIA VIA SEATTLE CENTER	0	18008343
E MAGNOLIA VIA SEATTLE CENTER	0	18008344
E MAGNOLIA VIA SEATTLE CENTER	0	18008345
HIGHLINE CC VIA GEORGETOWN	0	18008374
HIGHLINE CC VIA GEORGETOWN	0	18008376
HIGHLINE CC VIA GEORGETOWN	0	18008378
BROADWAY VIA FIRST HILL	1	18008492
BROADWAY VIA FIRST HILL	1	18008493
BROADWAY VIA FIRST HILL	1	18008494
BROADWAY VIA FIRST HILL	1	18008495
BROADWAY VIA FIRST HILL	1	18008496
BROADWAY VIA FIRST HILL	1	18008497
BROADWAY VIA FIRST HILL	1	18008498
BROADWAY VIA FIRST HILL	1	18008499
BROADWAY VIA FIRST HILL	1	18008500
BROADWAY VIA FIRST HILL	1	18008501
BROADWAY VIA FIRST HILL	1	18008502
BROADWAY VIA FIRST HILL	1	18008503
BROADWAY VIA FIRST HILL	1	18008504
BROADWAY VIA FIRST HILL	1	18008505
BROADWAY VIA FIRST HILL	1	18008506
BROADWAY VIA FIRST HILL	1	18008507
BROADWAY VIA FIRST HILL	1	18008508
BROADWAY VIA FIRST HILL	1	18008509
BROADWAY VIA FIRST HILL	1	18008510
BROADWAY VIA FIRST HILL	1	18008511
BROADWAY VIA FIRST HILL	1	18008512
BROADWAY VIA FIRST HILL	1	18008513
BROADWAY VIA FIRST HILL	1	18008514
BROADWAY VIA FIRST HILL	1	18008515
BROADWAY VIA FIRST HILL	1	18008516
BROADWAY VIA FIRST HILL	1	18008517
BROADWAY VIA FIRST HILL	1	18008518
UNIVERSITY DISTRICT	1	18008522
UNIVERSITY DISTRICT	1	18008523
UNIVERSITY DISTRICT	1	18008524
UNIVERSITY DISTRICT	1	18008525
UNIVERSITY DISTRICT	1	18008526
UNIVERSITY DISTRICT	1	18008527
UNIVERSITY DISTRICT	1	18008528
UNIVERSITY DISTRICT	1	18008529
UNIVERSITY DISTRICT	1	18008530
UNIVERSITY DISTRICT	1	18008531
UNIVERSITY DISTRICT	1	18008532
UNIVERSITY DISTRICT	1	18008533
UNIVERSITY DISTRICT	1	18008534
UNIVERSITY DISTRICT	1	18008535
UNIVERSITY DISTRICT	1	18008536
UNIVERSITY DISTRICT	1	18008537
UNIVERSITY DISTRICT	1	18008538
UNIVERSITY DISTRICT	1	18008539
UNIVERSITY DISTRICT	1	18008540
UNIVERSITY DISTRICT	1	18008541
UNIVERSITY DISTRICT	1	18008542
UNIVERSITY DISTRICT	1	18008543
UNIVERSITY DISTRICT	1	18008544
UNIVERSITY DISTRICT	1	18008545
UNIVERSITY DISTRICT	1	18008546
UNIVERSITY DISTRICT	1	18008547
UNIVERSITY DISTRICT	1	18008548
UNIVERSITY DISTRICT	1	18008549
UNIVERSITY DISTRICT	1	18008550
UNIVERSITY DISTRICT	1	18008551
UNIVERSITY DISTRICT	1	18008552
UNIVERSITY DISTRICT	1	18008553
UNIVERSITY DISTRICT	1	18008554
