trip_id,route_id,service_id,trip_headsign,block_id,shape_id
1419_TMS2351,13,2,Inbound,4404,28
266_TMS85,7,1,Inbound,4104,42
1544_TMS1155,16,2,Inbound,6602,34
1198_TMS299,7,2,Inbound,4102,42
792_TMS1204,18,1,Outbound,6804,50
966_TMS2236,35,1,Outbound,1011,38
43_TMS1435,1,1,Inbound,6604,69
666_TMS1907,15,1,Inbound,6411,30
2143_TMS706,33,3,Outbound,6604,53
1208_TMS1608,7,2,Inbound,4102,42
1306_TMS500,10,2,Inbound,6001,37
2013_TMS1954,15,3,Inbound,6401,30
1750_TMS1341,35,2,Inbound,1011,23
1053_TMS1361,37,1,Outbound,9912,72
1391_TMS2329,13,2,Outbound,6201,12
58_TMS8,2,1,Outbound,6603,1
1022_TMS2198,35,1,Inbound,1011,14
750_TMS1964,17,1,Outbound,6701,20
781_TMS1189,18,1,Outbound,6803,50
535_TMS186,13,1,Outbound,4406,12
918_TMS474,29,1,Outbound,6201,15
745_TMS1129,16,1,Inbound,6605,34
1202_TMS303,7,2,Inbound,4102,42
734_TMS1118,16,1,Inbound,6604,34
305_TMS120,8,1,Outbound,4403,29
1071_TMS1391,38,1,Inbound,9914,56
1571_TMS2011,17,2,Inbound,6701,32
2018_TMS1959,15,3,Inbound,6403,30
1746_TMS1337,35,2,Inbound,1011,23
2167_TMS960,33,3,Inbound,6601,18
1734_TMS1325,35,2,Inbound,1011,23
883_TMS1619,28,1,Outbound,4201,13
240_TMS66,7,1,Inbound,4101,42
874_TMS1610,28,1,Outbound,4211,13
350_TMS1714,9,1,Outbound,1201,48
1317_TMS2281,11,2,Outbound,6601,5
381_TMS906,10,1,Outbound,6811,4
601_TMS1023,14,1,Outbound,4403,7
1032_TMS2208,35,1,Inbound,1011,14
365_TMS1729,9,1,Inbound,1202,8
482_TMS175,11,1,Inbound,9405,16
1330_TMS2294,11,2,Outbound,6604,5
2168_TMS961,33,3,Inbound,6602,18
49_TMS1465,2,1,Outbound,4103,1
2156_TMS717,33,3,Inbound,6602,18
1314_TMS2278,11,2,Outbound,6603,5
1434_TMS2360,14,2,Outbound,4404,7
276_TMS93,7,1,Inbound,4101,42
1336_TMS2300,11,2,Outbound,6605,5
2112_TMS2087,23,3,Outbound,9901,52
2162_TMS723,33,3,Inbound,6604,18
845_TMS2044,20,1,Inbound,9404,0
2032_TMS579,16,3,Outbound,6601,36
837_TMS2134,20,1,Outbound,9405,33
288_TMS103,8,1,Outbound,6201,29
147_TMS1535,2,1,Inbound,6601,10
1423_TMS2355,13,2,Inbound,6204,28
246_TMS70,7,1,Inbound,4101,42
462_TMS2128,11,1,Outbound,9403,5
726_TMS1110,16,1,Inbound,6601,34
1484_TMS1928,15,2,Inbound,6402,30
1114_TMS1538,2,2,Inbound,6403,10
730_TMS1114,16,1,Inbound,6605,34
630_TMS1893,14,1,Inbound,4402,17
755_TMS1969,17,1,Outbound,6701,20
557_TMS189,13,1,Outbound,4401,12
1136_TMS1654,5,2,Outbound,6001,3
435_TMS596,11,1,Outbound,9402,5
307_TMS122,8,1,Outbound,6204,29
1211_TMS350,8,2,Outbound,4402,29
998_TMS2268,35,1,Outbound,1011,38
1632_TMS623,23,2,Inbound,9901,2
599_TMS1021,14,1,Outbound,4401,7
391_TMS916,10,1,Outbound,6804,4
2145_TMS958,33,3,Outbound,6602,53
607_TMS1029,14,1,Outbound,6202,7
1588_TMS1242,18,2,Inbound,6801,24
54_TMS6,2,1,Outbound,6601,1
748_TMS1132,16,1,Inbound,6601,68
1155_TMS259,7,2,Outbound,4102,9
124_TMS1512,2,1,Inbound,4101,10
818_TMS1220,18,1,Inbound,6801,24
1600_TMS2052,20,2,Outbound,9402,39
593_TMS196,14,1,Outbound,4406,7
387_TMS912,10,1,Outbound,6804,4
339_TMS153,8,1,Inbound,4404,35
221_TMS51,7,1,Outbound,4104,9
1427_TMS423,14,2,Outbound,4405,7
1455_TMS2370,14,2,Inbound,4401,17
1887_TMS384,8,3,Outbound,4404,29
2122_TMS2397,23,3,Inbound,9902,2
560_TMS980,13,1,Inbound,4402,28
1970_TMS1879,13,3,Inbound,4402,28
1974_TMS438,14,3,Outbound,4404,7
69_TMS1475,2,1,Outbound,4101,1
1380_TMS520,12,2,Inbound,6002,21
292_TMS107,8,1,Outbound,4401,29
514_TMS1811,12,1,Inbound,6012,46
211_TMS44,7,1,Outbound,4101,9
1404_TMS2342,13,2,Outbound,4405,12
1076_TMS225,1,2,Outbound,6401,6
1055_TMS1363,37,1,Outbound,9901,59
1327_TMS2291,11,2,Outbound,6601,5
1329_TMS2293,11,2,Outbound,6603,5
551_TMS968,13,1,Outbound,6204,12
61_TMS1471,2,1,Outbound,4101,1
1892_TMS388,8,3,Inbound,4401,35
1814_TMS1567,5,3,Outbound,6002,3
1178_TMS280,7,2,Outbound,4101,9
1409_TMS1003,13,2,Inbound,4401,28
1350_TMS2314,11,2,Inbound,6601,16
2093_TMS2393,18,3,Inbound,6801,24
291_TMS106,8,1,Outbound,6204,29
1418_TMS2350,13,2,Inbound,4403,28
372_TMS1736,9,1,Inbound,1201,8
1531_TMS1142,16,2,Inbound,6604,34
564_TMS984,13,1,Inbound,6201,28
1471_TMS1089,15,2,Outbound,6402,47
1757_TMS2121,36,2,Outbound,4131,55
719_TMS1103,16,1,Inbound,6604,34
1250_TMS370,8,2,Inbound,4405,35
980_TMS2250,35,1,Outbound,1011,38
627_TMS1890,14,1,Inbound,6203,17
258_TMS81,7,1,Inbound,4104,42
667_TMS1908,15,1,Inbound,6401,30
1072_TMS221,1,2,Outbound,6403,6
1447_TMS436,14,2,Outbound,6203,7
1519_TMS565,16,2,Outbound,6605,36
404_TMS929,10,1,Outbound,6803,4
1433_TMS2359,14,2,Outbound,4403,7
2039_TMS586,16,3,Outbound,6604,36
1921_TMS1786,10,3,Inbound,6003,37
488_TMS181,11,1,Inbound,9401,16
2134_TMS697,33,3,Outbound,6603,53
1151_TMS255,7,2,Outbound,4102,9
2029_TMS576,16,3,Outbound,6602,36
1146_TMS1664,5,2,Inbound,6002,41
1879_TMS851,7,3,Inbound,4102,42
821_TMS2018,20,1,Outbound,9404,33
912_TMS471,29,1,Outbound,4402,15
287_TMS102,8,1,Outbound,4407,29
1604_TMS2054,20,2,Outbound,9402,39
1050_TMS2101,36,1,Inbound,4131,40
972_TMS2242,35,1,Outbound,1011,38
638_TMS1901,14,1,Inbound,6203,17
467_TMS160,11,1,Inbound,9402,16
1005_TMS2181,35,1,Inbound,1012,14
1305_TMS499,10,2,Inbound,6003,37
247_TMS71,7,1,Inbound,4102,42
977_TMS2247,35,1,Outbound,1012,38
799_TMS1221,18,1,Inbound,6811,24
15_TMS1402,1,1,Outbound,1202,6
1965_TMS1874,13,3,Inbound,4401,28
1431_TMS2357,14,2,Outbound,4401,7
11_TMS1400,1,1,Outbound,1202,6
198_TMS220,7,1,Outbound,4111,9
265_TMS1602,7,1,Inbound,4121,42
1869_TMS342,7,3,Inbound,4102,42
914_TMS472,29,1,Outbound,4404,15
1507_TMS553,16,2,Outbound,6603,36
450_TMS611,11,1,Outbound,9405,5
1505_TMS551,16,2,Outbound,6601,36
1401_TMS2339,13,2,Outbound,6202,12
2073_TMS2160,18,3,Outbound,6802,50
1873_TMS346,7,3,Inbound,4102,42
1510_TMS556,16,2,Outbound,6601,36
2060_TMS1179,16,3,Inbound,6604,34
388_TMS913,10,1,Outbound,6801,4
1622_TMS2095,23,2,Outbound,9902,52
758_TMS1972,17,1,Outbound,6701,20
1843_TMS319,7,3,Outbound,4102,9
273_TMS91,7,1,Inbound,4102,42
1915_TMS1780,10,3,Inbound,6003,37
1362_TMS2326,11,2,Inbound,6603,16
814_TMS1224,18,1,Inbound,6821,24
1148_TMS1666,5,2,Inbound,6001,41
1521_TMS567,16,2,Outbound,6603,36
2025_TMS572,16,3,Outbound,6602,36
1616_TMS2065,20,2,Inbound,9401,0
566_TMS1856,13,1,Inbound,6203,28
623_TMS1036,14,1,Inbound,4406,17
118_TMS1506,2,1,Inbound,4102,10
1672_TMS1264,35,2,Outbound,1011,31
89_TMS1485,2,1,Outbound,4103,1
1442_TMS2368,14,2,Outbound,4403,7
969_TMS2239,35,1,Outbound,1012,38
1051_TMS2118,36,1,Inbound,4131,40
589_TMS194,14,1,Outbound,4402,7
1708_TMS1299,35,2,Inbound,1011,23
2166_TMS727,33,3,Inbound,6604,18
1898_TMS394,8,3,Inbound,4403,35
186_TMS1708,5,1,Inbound,6022,41
1839_TMS315,7,3,Outbound,4102,9
915_TMS857,29,1,Outbound,4405,15
513_TMS1810,12,1,Inbound,6002,46
41_TMS1433,1,1,Inbound,6604,69
1946_TMS1849,12,3,Inbound,6001,21
625_TMS1041,14,1,Inbound,6201,17
1823_TMS1576,5,3,Inbound,6002,41
1139_TMS1657,5,2,Inbound,6001,41
27_TMS1419,1,1,Inbound,1202,51
47_TMS1464,2,1,Outbound,4102,1
2077_TMS2164,18,3,Outbound,6802,50
839_TMS2033,20,1,Inbound,9402,67
