trip_id,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,route_short_name,pickup_type,drop_off_type,shape_dist_traveled
12FEB-Weekday-116wv-16,47,2124,14:18:00,14:18:00,,,0,0,
12FEB-Weekday-116wv-16,48,1240,,,,,0,0,
12FEB-Weekday-116wv-16,49,1655,,,,,0,0,
12FEB-Weekday-116wv-16,50,1656,,,,,0,0,
12FEB-Weekday-116wv-16,51,2756,,,,,0,0,
12FEB-Weekday-116wv-16,52,1663,,,,,0,0,
12FEB-Weekday-116wv-16,53,2284,,,,,0,0,
12FEB-Weekday-116wv-16,54,1662,,,,,0,0,
12FEB-Weekday-116wv-16,55,1664,,,,,0,0,
12FEB-Weekday-116wv-16,56,1821,14:25:00,14:25:00,,,0,0,
12FEB-Weekday-116wv-16,57,1822,,,,,0,0,
12FEB-Weekday-116wv-16,58,1827,,,,,0,0,
12FEB-Weekday-116wv-16,59,1819,,,,,0,0,
12FEB-Weekday-116wv-16,60,1828,,,,,0,0,
12FEB-Weekday-116wv-16,61,1823,,,,,0,0,
12FEB-Weekday-116wv-16,62,1266,,,,,0,0,
12FEB-Weekday-116wv-16,63,1776,,,,,0,0,
12FEB-Weekday-116wv-16,64,1773,,,,,0,0,
12FEB-Weekday-116wv-16,65,1775,,,,,0,0,
12FEB-Weekday-116wv-16,66,1774,,,,,0,0,
12FEB-Weekday-116wv-16,67,1778,,,,,0,0,
12FEB-Weekday-116wv-16,68,2915,14:34:00,14:34:00,,,0,0,
12FEB-Weekday-116wv-17,0,2621,13:51:00,13:51:00,,,0,0,
12FEB-Weekday-116wv-17,1,942,,,,,0,0,
12FEB-Weekday-116wv-17,2,151,,,,,0,0,
12FEB-Weekday-116wv-17,3,153,,,,,0,0,
12FEB-Weekday-116wv-17,4,154,,,,,0,0,
12FEB-Weekday-116wv-17,5,155,,,,,0,0,
12FEB-Weekday-116wv-17,6,156,,,,,0,0,
12FEB-Weekday-116wv-17,7,157,,,,,0,0,
12FEB-Weekday-116wv-17,8,2558,,,,,0,0,
12FEB-Weekday-116wv-17,9,2559,,,,,0,0,
12FEB-Weekday-116wv-17,10,2726,,,,,0,0,
12FEB-Weekday-116wv-17,11,1842,14:00:00,14:00:00,,,0,0,
12FEB-Weekday-116wv-17,12,2937,,,,,0,0,
12FEB-Weekday-116wv-17,13,1843,,,,,0,0,
12FEB-Weekday-116wv-17,14,1844,,,,,0,0,
12FEB-Weekday-116wv-17,15,1832,,,,,0,0,
12FEB-Weekday-116wv-17,16,1580,14:06:00,14:06:00,,,0,0,
12FEB-Weekday-116wv-17,17,1576,,,,,0,0,
12FEB-Weekday-116wv-17,18,1578,,,,,0,0,
12FEB-Weekday-116wv-17,19,1574,,,,,0,0,
12FEB-Weekday-116wv-17,20,1579,,,,,0,0,
12FEB-Weekday-116wv-17,21,142,,,,,0,0,
12FEB-Weekday-116wv-17,22,1581,,,,,0,0,
12FEB-Weekday-116wv-17,23,2169,,,,,0,0,
12FEB-Weekday-116wv-17,24,2162,14:14:00,14:14:00,,,0,0,
12FEB-Weekday-116wv-17,25,1577,,,,,0,0,
12FEB-Weekday-116wv-17,26,1575,,,,,0,0,
12FEB-Weekday-116wv-17,27,1573,14:17:00,14:17:00,,,0,0,
12FEB-Weekday-116wv-17,28,1101,,,,,0,0,
12FEB-Weekday-116wv-17,29,1102,,,,,0,0,
12FEB-Weekday-116wv-17,30,1103,,,,,0,0,
12FEB-Weekday-116wv-17,31,1104,,,,,0,0,
12FEB-Weekday-116wv-17,32,1107,,,,,0,0,
12FEB-Weekday-116wv-17,33,2737,14:24:00,14:24:00,,,0,0,
12FEB-Weekday-116wv-17,34,2678,,,,,0,0,
12FEB-Weekday-116wv-17,35,2679,,,,,0,0,
12FEB-Weekday-116wv-17,36,1743,,,,,0,0,
12FEB-Weekday-116wv-17,37,1635,,,,,0,0,
12FEB-Weekday-116wv-17,38,1643,,,,,0,0,
12FEB-Weekday-116wv-17,39,2111,14:40:00,14:40:00,,,0,0,
12FEB-Weekday-116wv-17,40,1637,,,,,0,0,
12FEB-Weekday-116wv-17,41,1638,,,,,0,0,
12FEB-Weekday-116wv-17,42,1639,,,,,0,0,
12FEB-Weekday-116wv-17,43,1640,,,,,0,0,
12FEB-Weekday-116wv-17,44,1642,,,,,0,0,
12FEB-Weekday-116wv-17,45,1641,,,,,0,0,
12FEB-Weekday-116wv-17,46,1645,,,,,0,0,
12FEB-Weekday-116wv-17,47,2124,14:48:00,14:48:00,,,0,0,
12FEB-Weekday-116wv-17,48,1240,,,,,0,0,
12FEB-Weekday-116wv-17,49,1655,,,,,0,0,
12FEB-Weekday-116wv-17,50,1656,,,,,0,0,
12FEB-Weekday-116wv-17,51,2756,,,,,0,0,
12FEB-Weekday-116wv-17,52,1663,,,,,0,0,
12FEB-Weekday-116wv-17,53,2284,,,,,0,0,
12FEB-Weekday-116wv-17,54,1662,,,,,0,0,
12FEB-Weekday-116wv-17,55,1664,,,,,0,0,
12FEB-Weekday-116wv-17,56,1821,14:55:00,14:55:00,,,0,0,
12FEB-Weekday-116wv-17,57,1822,,,,,0,0,
12FEB-Weekday-116wv-17,58,1827,,,,,0,0,
12FEB-Weekday-116wv-17,59,1819,,,,,0,0,
12FEB-Weekday-116wv-17,60,1828,,,,,0,0,
12FEB-Weekday-116wv-17,61,1823,,,,,0,0,
12FEB-Weekday-116wv-17,62,1266,,,,,0,0,
12FEB-Weekday-116wv-17,63,1776,,,,,0,0,
12FEB-Weekday-116wv-17,64,1773,,,,,0,0,
12FEB-Weekday-116wv-17,65,1775,,,,,0,0,
12FEB-Weekday-116wv-17,66,1774,,,,,0,0,
12FEB-Weekday-116wv-17,67,1778,,,,,0,0,
12FEB-Weekday-116wv-17,68,2915,15:04:00,15:04:00,,,0,0,
12FEB-Weekday-116wv-18,0,2621,14:18:00,14:18:00,,,0,0,
12FEB-Weekday-116wv-18,1,942,,,,,0,0,
12FEB-Weekday-116wv-18,2,151,,,,,0,0,
12FEB-Weekday-116wv-18,3,153,,,,,0,0,
12FEB-Weekday-116wv-18,4,154,,,,,0,0,
12FEB-Weekday-116wv-18,5,155,,,,,0,0,
12FEB-Weekday-116wv-18,6,156,,,,,0,0,
12FEB-Weekday-116wv-18,7,157,,,,,0,0,
12FEB-Weekday-116wv-18,8,2558,,,,,0,0,
12FEB-Weekday-116wv-18,9,2559,,,,,0,0,
12FEB-Weekday-116wv-18,10,2726,,,,,0,0,
12FEB-Weekday-116wv-18,11,1842,14:27:00,14:27:00,,,0,0,
12FEB-Weekday-116wv-18,12,2937,,,,,0,0,
12FEB-Weekday-116wv-18,13,1843,,,,,0,0,
12FEB-Weekday-116wv-18,14,1844,,,,,0,0,
12FEB-Weekday-116wv-18,15,1832,,,,,0,0,
12FEB-Weekday-116wv-18,16,1580,14:33:00,14:33:00,,,0,0,
12FEB-Weekday-116wv-18,17,1576,,,,,0,0,
12FEB-Weekday-116wv-18,18,1578,,,,,0,0,
12FEB-Weekday-116wv-18,19,1574,,,,,0,0,
12FEB-Weekday-116wv-18,20,1579,,,,,0,0,
12FEB-Weekday-116wv-18,21,142,,,,,0,0,
12FEB-Weekday-116wv-18,22,1581,,,,,0,0,
12FEB-Weekday-116wv-18,23,2169,,,,,0,0,
12FEB-Weekday-116wv-18,24,2162,14:42:00,14:42:00,,,0,0,
12FEB-Weekday-116wv-18,25,1577,,,,,0,0,
12FEB-Weekday-116wv-18,26,1575,,,,,0,0,
12FEB-Weekday-116wv-18,27,1573,14:46:00,14:46:00,,,0,0,
12FEB-Weekday-116wv-18,28,1101,,,,,0,0,
12FEB-Weekday-116wv-18,29,1102,,,,,0,0,
12FEB-Weekday-116wv-18,30,1103,,,,,0,0,
12FEB-Weekday-116wv-18,31,1104,,,,,0,0,
12FEB-Weekday-116wv-18,32,1107,,,,,0,0,
12FEB-Weekday-116wv-18,33,2737,14:54:00,14:54:00,,,0,0,
12FEB-Weekday-116wv-18,34,2678,,,,,0,0,
12FEB-Weekday-116wv-18,35,2679,,,,,0,0,
12FEB-Weekday-116wv-18,36,1743,,,,,0,0,
12FEB-Weekday-116wv-18,37,1635,,,,,0,0,
12FEB-Weekday-116wv-18,38,1643,,,,,0,0,
12FEB-Weekday-116wv-18,39,2111,15:10:00,15:10:00,,,0,0,
12FEB-Weekday-116wv-18,40,1637,,,,,0,0,
12FEB-Weekday-116wv-18,41,1638,,,,,0,0,
12FEB-Weekday-116wv-18,42,1639,,,,,0,0,
12FEB-Weekday-116wv-18,43,1640,,,,,0,0,
12FEB-Weekday-116wv-18,44,1642,,,,,0,0,
12FEB-Weekday-116wv-18,45,1641,,,,,0,0,
12FEB-Weekday-116wv-18,46,1645,,,,,0,0,
12FEB-Weekday-116wv-18,47,2124,15:18:00,15:18:00,,,0,0,
12FEB-Weekday-116wv-18,48,1240,,,,,0,0,
12FEB-Weekday-116wv-18,49,1655,,,,,0,0,
12FEB-Weekday-116wv-18,50,1656,,,,,0,0,
12FEB-Weekday-116wv-18,51,2756,,,,,0,0,
12FEB-Weekday-116wv-18,52,1663,,,,,0,0,
12FEB-Weekday-116wv-18,53,2284,,,,,0,0,
12FEB-Weekday-116wv-18,54,1662,,,,,0,0,
12FEB-Weekday-116wv-18,55,1664,,,,,0,0,
12FEB-Weekday-116wv-18,56,1821,15:25:00,15:25:00,,,0,0,
12FEB-Weekday-116wv-18,57,1822,,,,,0,0,
12FEB-Weekday-116wv-18,58,1827,,,,,0,0,
12FEB-Weekday-116wv-18,59,1819,,,,,0,0,
12FEB-Weekday-116wv-18,60,1828,,,,,0,0,
12FEB-Weekday-116wv-18,61,1823,,,,,0,0,
12FEB-Weekday-116wv-18,62,1266,,,,,0,0,
12FEB-Weekday-116wv-18,63,1776,,,,,0,0,
12FEB-Weekday-116wv-18,64,1773,,,,,0,0,
12FEB-Weekday-116wv-18,65,1775,,,,,0,0,
12FEB-Weekday-116wv-18,66,1774,,,,,0,0,
12FEB-Weekday-116wv-18,67,1778,,,,,0,0,
12FEB-Weekday-116wv-18,68,2915,15:34:00,15:34:00,,,0,0,
12FEB-Weekday-116wv-19,0,2621,14:48:00,14:48:00,,,0,0,
12FEB-Weekday-116wv-19,1,942,,,,,0,0,
12FEB-Weekday-116wv-19,2,151,,,,,0,0,
12FEB-Weekday-116wv-19,3,153,,,,,0,0,
12FEB-Weekday-116wv-19,4,154,,,,,0,0,
12FEB-Weekday-116wv-19,5,155,,,,,0,0,
12FEB-Weekday-116wv-19,6,156,,,,,0,0,
12FEB-Weekday-116wv-19,7,157,,,,,0,0,
12FEB-Weekday-116wv-19,8,2558,,,,,0,0,
12FEB-Weekday-116wv-19,9,2559,,,,,0,0,
12FEB-Weekday-116wv-19,10,2726,,,,,0,0,
12FEB-Weekday-116wv-19,11,1842,14:57:00,14:57:00,,,0,0,
12FEB-Weekday-116wv-19,12,2937,,,,,0,0,
12FEB-Weekday-116wv-19,13,1843,,,,,0,0,
12FEB-Weekday-116wv-19,14,1844,,,,,0,0,
12FEB-Weekday-116wv-19,15,1832,,,,,0,0,
12FEB-Weekday-116wv-19,16,1580,15:03:00,15:03:00,,,0,0,
12FEB-Weekday-116wv-19,17,1576,,,,,0,0,
12FEB-Weekday-116wv-19,18,1578,,,,,0,0,
12FEB-Weekday-116wv-19,19,1574,,,,,0,0,
12FEB-Weekday-116wv-19,20,1579,,,,,0,0,
12FEB-Weekday-116wv-19,21,142,,,,,0,0,
12FEB-Weekday-116wv-19,22,1581,,,,,0,0,
12FEB-Weekday-116wv-19,23,2169,,,,,0,0,
12FEB-Weekday-116wv-19,24,2162,15:12:00,15:12:00,,,0,0,
12FEB-Weekday-116wv-19,25,1577,,,,,0,0,
12FEB-Weekday-116wv-19,26,1575,,,,,0,0,
12FEB-Weekday-116wv-19,27,1573,15:16:00,15:16:00,,,0,0,
12FEB-Weekday-116wv-19,28,1101,,,,,0,0,
12FEB-Weekday-116wv-19,29,1102,,,,,0,0,
12FEB-Weekday-116wv-19,30,1103,,,,,0,0,
12FEB-Weekday-116wv-19,31,1104,,,,,0,0,
12FEB-Weekday-116wv-19,32,1107,,,,,0,0,
12FEB-Weekday-116wv-19,33,2737,15:24:00,15:24:00,,,0,0,
12FEB-Weekday-116wv-19,34,2678,,,,,0,0,
12FEB-Weekday-116wv-19,35,2679,,,,,0,0,
12FEB-Weekday-116wv-19,36,1743,,,,,0,0,
12FEB-Weekday-116wv-19,37,1635,,,,,0,0,
12FEB-Weekday-116wv-19,38,1643,,,,,0,0,
12FEB-Weekday-116wv-19,39,2111,15:40:00,15:40:00,,,0,0,
12FEB-Weekday-116wv-19,40,1637,,,,,0,0,
12FEB-Weekday-116wv-19,41,1638,,,,,0,0,
12FEB-Weekday-116wv-19,42,1639,,,,,0,0,
12FEB-Weekday-116wv-19,43,1640,,,,,0,0,
12FEB-Weekday-116wv-19,44,1642,,,,,0,0,
12FEB-Weekday-116wv-19,45,1641,,,,,0,0,
12FEB-Weekday-116wv-19,46,1645,,,,,0,0,
12FEB-Weekday-116wv-19,47,2124,15:48:00,15:48:00,,,0,0,
12FEB-Weekday-116wv-19,48,1240,,,,,0,0,
12FEB-Weekday-116wv-19,49,1655,,,,,0,0,
12FEB-Weekday-116wv-19,50,1656,,,,,0,0,
12FEB-Weekday-116wv-19,51,2756,,,,,0,0,
12FEB-Weekday-116wv-19,52,1663,,,,,0,0,
12FEB-Weekday-116wv-19,53,2284,,,,,0,0,
12FEB-Weekday-116wv-19,54,1662,,,,,0,0,
12FEB-Weekday-116wv-19,55,1664,,,,,0,0,
12FEB-Weekday-116wv-19,56,1821,15:55:00,15:55:00,,,0,0,
12FEB-Weekday-116wv-19,57,1822,,,,,0,0,
12FEB-Weekday-116wv-19,58,1827,,,,,0,0,
12FEB-Weekday-116wv-19,59,1819,,,,,0,0,
12FEB-Weekday-116wv-19,60,1828,,,,,0,0,
12FEB-Weekday-116wv-19,61,1823,,,,,0,0,
12FEB-Weekday-116wv-19,62,1266,,,,,0,0,
12FEB-Weekday-116wv-19,63,1776,,,,,0,0,
12FEB-Weekday-116wv-19,64,1773,,,,,0,0,
12FEB-Weekday-116wv-19,65,1775,,,,,0,0,
12FEB-Weekday-116wv-19,66,1774,,,,,0,0,
12FEB-Weekday-116wv-19,67,1778,,,,,0,0,
12FEB-Weekday-116wv-19,68,2915,16:04:00,16:04:00,,,0,0,
12FEB-Weekday-116wv-2,0,2621,06:23:00,06:23:00,,,0,0,
12FEB-Weekday-116wv-2,1,942,,,,,0,0,
12FEB-Weekday-116wv-2,2,151,,,,,0,0,
12FEB-Weekday-116wv-2,3,153,,,,,0,0,
12FEB-Weekday-116wv-2,4,154,,,,,0,0,
12FEB-Weekday-116wv-2,5,155,,,,,0,0,
12FEB-Weekday-116wv-2,6,156,,,,,0,0,
12FEB-Weekday-116wv-2,7,157,,,,,0,0,
12FEB-Weekday-116wv-2,8,2558,,,,,0,0,
12FEB-Weekday-116wv-2,9,2559,,,,,0,0,
12FEB-Weekday-116wv-2,10,2726,,,,,0,0,
12FEB-Weekday-116wv-2,11,1842,06:31:00,06:31:00,,,0,0,
12FEB-Weekday-116wv-2,12,2937,,,,,0,0,
12FEB-Weekday-116wv-2,13,1843,,,,,0,0,
12FEB-Weekday-116wv-2,14,1844,,,,,0,0,
12FEB-Weekday-116wv-2,15,1832,,,,,0,0,
12FEB-Weekday-116wv-2,16,1580,06:38:00,06:38:00,,,0,0,
12FEB-Weekday-116wv-2,17,1576,,,,,0,0,
12FEB-Weekday-116wv-2,18,1578,,,,,0,0,
12FEB-Weekday-116wv-2,19,1574,,,,,0,0,
12FEB-Weekday-116wv-2,20,1579,,,,,0,0,
12FEB-Weekday-116wv-2,21,142,,,,,0,0,
12FEB-Weekday-116wv-2,22,1581,,,,,0,0,
12FEB-Weekday-116wv-2,23,2169,,,,,0,0,
12FEB-Weekday-116wv-2,24,2162,06:46:00,06:46:00,,,0,0,
12FEB-Weekday-116wv-2,25,1577,,,,,0,0,
12FEB-Weekday-116wv-2,26,1575,,,,,0,0,
12FEB-Weekday-116wv-2,27,1573,06:49:00,06:49:00,,,0,0,
12FEB-Weekday-116wv-2,28,1101,,,,,0,0,
12FEB-Weekday-116wv-2,29,1102,,,,,0,0,
12FEB-Weekday-116wv-2,30,1103,,,,,0,0,
12FEB-Weekday-116wv-2,31,1104,,,,,0,0,
12FEB-Weekday-116wv-2,32,1107,,,,,0,0,
12FEB-Weekday-116wv-2,33,2737,06:56:00,06:56:00,,,0,0,
12FEB-Weekday-116wv-2,34,2678,,,,,0,0,
12FEB-Weekday-116wv-2,35,2679,,,,,0,0,
12FEB-Weekday-116wv-2,36,1743,,,,,0,0,
12FEB-Weekday-116wv-2,37,1635,,,,,0,0,
12FEB-Weekday-116wv-2,38,1643,,,,,0,0,
12FEB-Weekday-116wv-2,39,2111,07:10:00,07:10:00,,,0,0,
12FEB-Weekday-116wv-2,40,1637,,,,,0,0,
12FEB-Weekday-116wv-2,41,1638,,,,,0,0,
12FEB-Weekday-116wv-2,42,1639,,,,,0,0,
12FEB-Weekday-116wv-2,43,1640,,,,,0,0,
12FEB-Weekday-116wv-2,44,1642,,,,,0,0,
12FEB-Weekday-116wv-2,45,1641,,,,,0,0,
12FEB-Weekday-116wv-2,46,1645,,,,,0,0,
12FEB-Weekday-116wv-2,47,2124,07:17:00,07:17:00,,,0,0,
12FEB-Weekday-116wv-2,48,1240,,,,,0,0,
12FEB-Weekday-116wv-2,49,1655,,,,,0,0,
12FEB-Weekday-116wv-2,50,1656,,,,,0,0,
12FEB-Weekday-116wv-2,51,2756,,,,,0,0,
12FEB-Weekday-116wv-2,52,1663,,,,,0,0,
12FEB-Weekday-116wv-2,53,2284,,,,,0,0,
12FEB-Weekday-116wv-2,54,1662,,,,,0,0,
12FEB-Weekday-116wv-2,55,1664,,,,,0,0,
12FEB-Weekday-116wv-2,56,1821,07:22:00,07:22:00,,,0,0,
12FEB-Weekday-116wv-2,57,1822,,,,,0,0,
12FEB-Weekday-116wv-2,58,1827,,,,,0,0,
12FEB-Weekday-116wv-2,59,1819,,,,,0,0,
12FEB-Weekday-116wv-2,60,1828,,,,,0,0,
12FEB-Weekday-116wv-2,61,1823,,,,,0,0,
12FEB-Weekday-116wv-2,62,1266,,,,,0,0,
12FEB-Weekday-116wv-2,63,1776,,,,,0,0,
12FEB-Weekday-116wv-2,64,1773,,,,,0,0,
12FEB-Weekday-116wv-2,65,1775,,,,,0,0,
12FEB-Weekday-116wv-2,66,1774,,,,,0,0,
12FEB-Weekday-116wv-2,67,1778,,,,,0,0,
12FEB-Weekday-116wv-2,68,2915,07:29:00,07:29:00,,,0,0,
12FEB-Weekday-116wv-20,0,2621,15:18:00,15:18:00,,,0,0,
12FEB-Weekday-116wv-20,1,942,,,,,0,0,
12FEB-Weekday-116wv-20,2,151,,,,,0,0,
12FEB-Weekday-116wv-20,3,153,,,,,0,0,
12FEB-Weekday-116wv-20,4,154,,,,,0,0,
12FEB-Weekday-116wv-20,5,155,,,,,0,0,
12FEB-Weekday-116wv-20,6,156,,,,,0,0,
12FEB-Weekday-116wv-20,7,157,,,,,0,0,
12FEB-Weekday-116wv-20,8,2558,,,,,0,0,
12FEB-Weekday-116wv-20,9,2559,,,,,0,0,
12FEB-Weekday-116wv-20,10,2726,,,,,0,0,
12FEB-Weekday-116wv-20,11,1842,15:27:00,15:27:00,,,0,0,
12FEB-Weekday-116wv-20,12,2937,,,,,0,0,
12FEB-Weekday-116wv-20,13,1843,,,,,0,0,
12FEB-Weekday-116wv-20,14,1844,,,,,0,0,
12FEB-Weekday-116wv-20,15,1832,,,,,0,0,
12FEB-Weekday-116wv-20,16,1580,15:33:00,15:33:00,,,0,0,
12FEB-Weekday-116wv-20,17,1576,,,,,0,0,
12FEB-Weekday-116wv-20,18,1578,,,,,0,0,
12FEB-Weekday-116wv-20,19,1574,,,,,0,0,
12FEB-Weekday-116wv-20,20,1579,,,,,0,0,
12FEB-Weekday-116wv-20,21,142,,,,,0,0,
12FEB-Weekday-116wv-20,22,1581,,,,,0,0,
12FEB-Weekday-116wv-20,23,2169,,,,,0,0,
12FEB-Weekday-116wv-20,24,2162,15:42:00,15:42:00,,,0,0,
12FEB-Weekday-116wv-20,25,1577,,,,,0,0,
12FEB-Weekday-116wv-20,26,1575,,,,,0,0,
12FEB-Weekday-116wv-20,27,1573,15:46:00,15:46:00,,,0,0,
12FEB-Weekday-116wv-20,28,1101,,,,,0,0,
12FEB-Weekday-116wv-20,29,1102,,,,,0,0,
12FEB-Weekday-116wv-20,30,1103,,,,,0,0,
12FEB-Weekday-116wv-20,31,1104,,,,,0,0,
12FEB-Weekday-116wv-20,32,1107,,,,,0,0,
12FEB-Weekday-116wv-20,33,2737,15:54:00,15:54:00,,,0,0,
12FEB-Weekday-116wv-20,34,2678,,,,,0,0,
12FEB-Weekday-116wv-20,35,2679,,,,,0,0,
12FEB-Weekday-116wv-20,36,1743,,,,,0,0,
12FEB-Weekday-116wv-20,37,1635,,,,,0,0,
12FEB-Weekday-116wv-20,38,1643,,,,,0,0,
12FEB-Weekday-116wv-20,39,2111,16:10:00,16:10:00,,,0,0,
12FEB-Weekday-116wv-20,40,1637,,,,,0,0,
12FEB-Weekday-116wv-20,41,1638,,,,,0,0,
12FEB-Weekday-116wv-20,42,1639,,,,,0,0,
12FEB-Weekday-116wv-20,43,1640,,,,,0,0,
12FEB-Weekday-116wv-20,44,1642,,,,,0,0,
12FEB-Weekday-116wv-20,45,1641,,,,,0,0,
12FEB-Weekday-116wv-20,46,1645,,,,,0,0,
12FEB-Weekday-116wv-20,47,2124,16:18:00,16:18:00,,,0,0,
12FEB-Weekday-116wv-20,48,1240,,,,,0,0,
12FEB-Weekday-116wv-20,49,1655,,,,,0,0,
12FEB-Weekday-116wv-20,50,1656,,,,,0,0,
12FEB-Weekday-116wv-20,51,2756,,,,,0,0,
12FEB-Weekday-116wv-20,52,1663,,,,,0,0,
12FEB-Weekday-116wv-20,53,2284,,,,,0,0,
12FEB-Weekday-116wv-20,54,1662,,,,,0,0,
12FEB-Weekday-116wv-20,55,1664,,,,,0,0,
12FEB-Weekday-116wv-20,56,1821,16:25:00,16:25:00,,,0,0,
12FEB-Weekday-116wv-20,57,1822,,,,,0,0,
12FEB-Weekday-116wv-20,58,1827,,,,,0,0,
12FEB-Weekday-116wv-20,59,1819,,,,,0,0,
12FEB-Weekday-116wv-20,60,1828,,,,,0,0,
12FEB-Weekday-116wv-20,61,1823,,,,,0,0,
12FEB-Weekday-116wv-20,62,1266,,,,,0,0,
12FEB-Weekday-116wv-20,63,1776,,,,,0,0,
12FEB-Weekday-116wv-20,64,1773,,,,,0,0,
12FEB-Weekday-116wv-20,65,1775,,,,,0,0,
12FEB-Weekday-116wv-20,66,1774,,,,,0,0,
12FEB-Weekday-116wv-20,67,1778,,,,,0,0,
12FEB-Weekday-116wv-20,68,2915,16:34:00,16:34:00,,,0,0,
12FEB-Weekday-116wv-21,0,2621,15:48:00,15:48:00,,,0,0,
12FEB-Weekday-116wv-21,1,942,,,,,0,0,
12FEB-Weekday-116wv-21,2,151,,,,,0,0,
12FEB-Weekday-116wv-21,3,153,,,,,0,0,
12FEB-Weekday-116wv-21,4,154,,,,,0,0,
12FEB-Weekday-116wv-21,5,155,,,,,0,0,
12FEB-Weekday-116wv-21,6,156,,,,,0,0,
12FEB-Weekday-116wv-21,7,157,,,,,0,0,
12FEB-Weekday-116wv-21,8,2558,,,,,0,0,
12FEB-Weekday-116wv-21,9,2559,,,,,0,0,
12FEB-Weekday-116wv-21,10,2726,,,,,0,0,
12FEB-Weekday-116wv-21,11,1842,15:57:00,15:57:00,,,0,0,
12FEB-Weekday-116wv-21,12,2937,,,,,0,0,
12FEB-Weekday-116wv-21,13,1843,,,,,0,0,
12FEB-Weekday-116wv-21,14,1844,,,,,0,0,
12FEB-Weekday-116wv-21,15,1832,,,,,0,0,
12FEB-Weekday-116wv-21,16,1580,16:03:00,16:03:00,,,0,0,
12FEB-Weekday-116wv-21,17,1576,,,,,0,0,
12FEB-Weekday-116wv-21,18,1578,,,,,0,0,
12FEB-Weekday-116wv-21,19,1574,,,,,0,0,
12FEB-Weekday-116wv-21,20,1579,,,,,0,0,
12FEB-Weekday-116wv-21,21,142,,,,,0,0,
12FEB-Weekday-116wv-21,22,1581,,,,,0,0,
12FEB-Weekday-116wv-21,23,2169,,,,,0,0,
12FEB-Weekday-116wv-21,24,2162,16:12:00,16:12:00,,,0,0,
12FEB-Weekday-116wv-21,25,1577,,,,,0,0,
12FEB-Weekday-116wv-21,26,1575,,,,,0,0,
12FEB-Weekday-116wv-21,27,1573,16:16:00,16:16:00,,,0,0,
12FEB-Weekday-116wv-21,28,1101,,,,,0,0,
12FEB-Weekday-116wv-21,29,1102,,,,,0,0,
12FEB-Weekday-116wv-21,30,1103,,,,,0,0,
12FEB-Weekday-116wv-21,31,1104,,,,,0,0,
12FEB-Weekday-116wv-21,32,1107,,,,,0,0,
12FEB-Weekday-116wv-21,33,2737,16:24:00,16:24:00,,,0,0,
12FEB-Weekday-116wv-21,34,2678,,,,,0,0,
12FEB-Weekday-116wv-21,35,2679,,,,,0,0,
12FEB-Weekday-116wv-21,36,1743,,,,,0,0,
12FEB-Weekday-116wv-21,37,1635,,,,,0,0,
12FEB-Weekday-116wv-21,38,1643,,,,,0,0,
12FEB-Weekday-116wv-21,39,2111,16:40:00,16:40:00,,,0,0,
12FEB-Weekday-116wv-21,40,1637,,,,,0,0,
12FEB-Weekday-116wv-21,41,1638,,,,,0,0,
12FEB-Weekday-116wv-21,42,1639,,,,,0,0,
12FEB-Weekday-116wv-21,43,1640,,,,,0,0,
12FEB-Weekday-116wv-21,44,1642,,,,,0,0,
12FEB-Weekday-116wv-21,45,1641,,,,,0,0,
12FEB-Weekday-116wv-21,46,1645,,,,,0,0,
12FEB-Weekday-116wv-21,47,2124,16:48:00,16:48:00,,,0,0,
12FEB-Weekday-116wv-21,48,1240,,,,,0,0,
12FEB-Weekday-116wv-21,49,1655,,,,,0,0,
12FEB-Weekday-116wv-21,50,1656,,,,,0,0,
12FEB-Weekday-116wv-21,51,2756,,,,,0,0,
12FEB-Weekday-116wv-21,52,1663,,,,,0,0,
12FEB-Weekday-116wv-21,53,2284,,,,,0,0,
12FEB-Weekday-116wv-21,54,1662,,,,,0,0,
12FEB-Weekday-116wv-21,55,1664,,,,,0,0,
12FEB-Weekday-116wv-21,56,1821,16:55:00,16:55:00,,,0,0,
12FEB-Weekday-116wv-21,57,1822,,,,,0,0,
12FEB-Weekday-116wv-21,58,1827,,,,,0,0,
12FEB-Weekday-116wv-21,59,1819,,,,,0,0,
12FEB-Weekday-116wv-21,60,1828,,,,,0,0,
12FEB-Weekday-116wv-21,61,1823,,,,,0,0,
12FEB-Weekday-116wv-21,62,1266,,,,,0,0,
12FEB-Weekday-116wv-21,63,1776,,,,,0,0,
12FEB-Weekday-116wv-21,64,1773,,,,,0,0,
12FEB-Weekday-116wv-21,65,1775,,,,,0,0,
12FEB-Weekday-116wv-21,66,1774,,,,,0,0,
12FEB-Weekday-116wv-21,67,1778,,,,,0,0,
12FEB-Weekday-116wv-21,68,2915,17:04:00,17:04:00,,,0,0,
12FEB-Weekday-116wv-22,0,2621,16:18:00,16:18:00,,,0,0,
12FEB-Weekday-116wv-22,1,942,,,,,0,0,
12FEB-Weekday-116wv-22,2,151,,,,,0,0,
12FEB-Weekday-116wv-22,3,153,,,,,0,0,
12FEB-Weekday-116wv-22,4,154,,,,,0,0,
12FEB-Weekday-116wv-22,5,155,,,,,0,0,
12FEB-Weekday-116wv-22,6,156,,,,,0,0,
12FEB-Weekday-116wv-22,7,157,,,,,0,0,
12FEB-Weekday-116wv-22,8,2558,,,,,0,0,
